cell_id,icp_type,query,lat,lng,zoom,priority
nsw-grafton-q3,foundation,foundation repair,-29.69,152.933,13,P1
nsw-grafton-q4,foundation,house levelling,-29.69,152.933,13,P1
nsw-grafton-q5,foundation,house relevelling,-29.69,152.933,13,P1
nsw-grafton-q6,foundation,slab lifting,-29.69,152.933,13,P1
nsw-grafton-q7,foundation,resin injection underpinning,-29.69,152.933,13,P1
nsw-grafton-q8,foundation,subsidence repair,-29.69,152.933,13,P1
nsw-grafton-q9,adjacent,house raising,-29.69,152.933,13,P2
nsw-lismore-q0,foundation,underpinning,-28.8135,153.2773,13,P1
nsw-lismore-q1,foundation,restumping,-28.8135,153.2773,13,P1
nsw-lismore-q2,foundation,reblocking,-28.8135,153.2773,13,P1
nsw-lismore-q3,foundation,foundation repair,-28.8135,153.2773,13,P1
