cell_id,icp_type,query,lat,lng,zoom,priority
eng-taunton-q9,adjacent,wall tie replacement,51.015,-3.1,13,P2
eng-yeovil-q0,foundation,underpinning,50.941,-2.632,13,P1
eng-yeovil-q1,foundation,subsidence repair,50.941,-2.632,13,P1
eng-yeovil-q2,foundation,structural repair,50.941,-2.632,13,P1
eng-yeovil-q3,foundation,foundation repair,50.941,-2.632,13,P1
eng-yeovil-q4,adjacent,damp proofing,50.941,-2.632,13,P2
eng-yeovil-q5,adjacent,basement waterproofing,50.941,-2.632,13,P2
eng-yeovil-q6,adjacent,structural waterproofing,50.941,-2.632,13,P2
eng-yeovil-q7,adjacent,cellar tanking,50.941,-2.632,13,P2
eng-yeovil-q8,adjacent,mini piling,50.941,-2.632,13,P2
eng-yeovil-q9,adjacent,wall tie replacement,50.941,-2.632,13,P2
eng-exeter-q0,foundation,underpinning,50.7184,-3.5339,13,P1
eng-exeter-q1,foundation,subsidence repair,50.7184,-3.5339,13,P1
eng-exeter-q2,foundation,structural repair,50.7184,-3.5339,13,P1
eng-exeter-q3,foundation,foundation repair,50.7184,-3.5339,13,P1
eng-exeter-q4,adjacent,damp proofing,50.7184,-3.5339,13,P2
eng-exeter-q5,adjacent,basement waterproofing,50.7184,-3.5339,13,P2
eng-exeter-q6,adjacent,structural waterproofing,50.7184,-3.5339,13,P2
eng-exeter-q7,adjacent,cellar tanking,50.7184,-3.5339,13,P2
eng-exeter-q8,adjacent,mini piling,50.7184,-3.5339,13,P2
eng-exeter-q9,adjacent,wall tie replacement,50.7184,-3.5339,13,P2
eng-torquay-q0,foundation,underpinning,50.4619,-3.5253,13,P1
eng-torquay-q1,foundation,subsidence repair,50.4619,-3.5253,13,P1
eng-torquay-q2,foundation,structural repair,50.4619,-3.5253,13,P1
eng-torquay-q3,foundation,foundation repair,50.4619,-3.5253,13,P1
eng-torquay-q4,adjacent,damp proofing,50.4619,-3.5253,13,P2
eng-torquay-q5,adjacent,basement waterproofing,50.4619,-3.5253,13,P2
eng-torquay-q6,adjacent,structural waterproofing,50.4619,-3.5253,13,P2
eng-torquay-q7,adjacent,cellar tanking,50.4619,-3.5253,13,P2
eng-torquay-q8,adjacent,mini piling,50.4619,-3.5253,13,P2
eng-torquay-q9,adjacent,wall tie replacement,50.4619,-3.5253,13,P2
eng-plymouth-q0,foundation,underpinning,50.3755,-4.1427,13,P1
eng-plymouth-q1,foundation,subsidence repair,50.3755,-4.1427,13,P1
eng-plymouth-q2,foundation,structural repair,50.3755,-4.1427,13,P1
eng-plymouth-q3,foundation,foundation repair,50.3755,-4.1427,13,P1
eng-plymouth-q4,adjacent,damp proofing,50.3755,-4.1427,13,P2
eng-plymouth-q5,adjacent,basement waterproofing,50.3755,-4.1427,13,P2
eng-plymouth-q6,adjacent,structural waterproofing,50.3755,-4.1427,13,P2
eng-plymouth-q7,adjacent,cellar tanking,50.3755,-4.1427,13,P2
eng-plymouth-q8,adjacent,mini piling,50.3755,-4.1427,13,P2
eng-plymouth-q9,adjacent,wall tie replacement,50.3755,-4.1427,13,P2
eng-barnstaple-q0,foundation,underpinning,51.08,-4.06,13,P1
eng-barnstaple-q1,foundation,subsidence repair,51.08,-4.06,13,P1
eng-barnstaple-q2,foundation,structural repair,51.08,-4.06,13,P1
eng-barnstaple-q3,foundation,foundation repair,51.08,-4.06,13,P1
eng-barnstaple-q4,adjacent,damp proofing,51.08,-4.06,13,P2
eng-barnstaple-q5,adjacent,basement waterproofing,51.08,-4.06,13,P2
eng-barnstaple-q6,adjacent,structural waterproofing,51.08,-4.06,13,P2
eng-barnstaple-q7,adjacent,cellar tanking,51.08,-4.06,13,P2
eng-barnstaple-q8,adjacent,mini piling,51.08,-4.06,13,P2
eng-barnstaple-q9,adjacent,wall tie replacement,51.08,-4.06,13,P2
eng-st-austell-q0,foundation,underpinning,50.34,-4.79,13,P1
eng-st-austell-q1,foundation,subsidence repair,50.34,-4.79,13,P1
eng-st-austell-q2,foundation,structural repair,50.34,-4.79,13,P1
eng-st-austell-q3,foundation,foundation repair,50.34,-4.79,13,P1
eng-st-austell-q4,adjacent,damp proofing,50.34,-4.79,13,P2
eng-st-austell-q5,adjacent,basement waterproofing,50.34,-4.79,13,P2
eng-st-austell-q6,adjacent,structural waterproofing,50.34,-4.79,13,P2
