cell_id,icp_type,query,lat,lng,zoom,priority
ca-oakland-q3,generator,Generac dealer,37.7698,-122.2257,13,P2
ca-oakland-q4,generator,generator shop,37.7698,-122.2257,13,P2
ca-bakersfield-q0,generator,generator installation,35.3532,-119.0379,13,P1
ca-bakersfield-q1,generator,generator dealer,35.3532,-119.0379,13,P1
ca-bakersfield-q2,generator,standby generator installer,35.3532,-119.0379,13,P1
ca-bakersfield-q3,generator,Generac dealer,35.3532,-119.0379,13,P2
ca-bakersfield-q4,generator,generator shop,35.3532,-119.0379,13,P2
ca-anaheim-q0,generator,generator installation,33.8555,-117.7587,13,P1
ca-anaheim-q1,generator,generator dealer,33.8555,-117.7587,13,P1
ca-anaheim-q2,generator,standby generator installer,33.8555,-117.7587,13,P1
ca-anaheim-q3,generator,Generac dealer,33.8555,-117.7587,13,P2
ca-anaheim-q4,generator,generator shop,33.8555,-117.7587,13,P2
ca-stockton-q0,generator,generator installation,37.9766,-121.3086,13,P1
ca-stockton-q1,generator,generator dealer,37.9766,-121.3086,13,P1
ca-stockton-q2,generator,standby generator installer,37.9766,-121.3086,13,P1
ca-stockton-q3,generator,Generac dealer,37.9766,-121.3086,13,P2
ca-stockton-q4,generator,generator shop,37.9766,-121.3086,13,P2
ca-santa-clarita-q0,generator,generator installation,34.4165,-118.5007,13,P1
ca-santa-clarita-q1,generator,generator dealer,34.4165,-118.5007,13,P1
ca-santa-clarita-q2,generator,standby generator installer,34.4165,-118.5007,13,P1
ca-santa-clarita-q3,generator,Generac dealer,34.4165,-118.5007,13,P2
ca-santa-clarita-q4,generator,generator shop,34.4165,-118.5007,13,P2
ca-san-bernardino-q0,generator,generator installation,34.1411,-117.2946,13,P1
ca-san-bernardino-q1,generator,generator dealer,34.1411,-117.2946,13,P1
ca-san-bernardino-q2,generator,standby generator installer,34.1411,-117.2946,13,P1
ca-san-bernardino-q3,generator,Generac dealer,34.1411,-117.2946,13,P2
ca-san-bernardino-q4,generator,generator shop,34.1411,-117.2946,13,P2
ca-modesto-q0,generator,generator installation,37.6375,-121.003,13,P1
ca-modesto-q1,generator,generator dealer,37.6375,-121.003,13,P1
ca-modesto-q2,generator,standby generator installer,37.6375,-121.003,13,P1
ca-modesto-q3,generator,Generac dealer,37.6375,-121.003,13,P2
ca-modesto-q4,generator,generator shop,37.6375,-121.003,13,P2
ca-oxnard-q0,generator,generator installation,34.1994,-119.2075,13,P1
ca-oxnard-q1,generator,generator dealer,34.1994,-119.2075,13,P1
ca-oxnard-q2,generator,standby generator installer,34.1994,-119.2075,13,P1
ca-oxnard-q3,generator,Generac dealer,34.1994,-119.2075,13,P2
ca-oxnard-q4,generator,generator shop,34.1994,-119.2075,13,P2
ca-santa-rosa-q0,generator,generator installation,38.4458,-122.7062,13,P1
ca-santa-rosa-q1,generator,generator dealer,38.4458,-122.7062,13,P1
ca-santa-rosa-q2,generator,standby generator installer,38.4458,-122.7062,13,P1
ca-santa-rosa-q3,generator,Generac dealer,38.4458,-122.7062,13,P2
ca-santa-rosa-q4,generator,generator shop,38.4458,-122.7062,13,P2
ca-oceanside-q0,generator,generator installation,33.2246,-117.3063,13,P1
ca-oceanside-q1,generator,generator dealer,33.2246,-117.3063,13,P1
ca-oceanside-q2,generator,standby generator installer,33.2246,-117.3063,13,P1
ca-oceanside-q3,generator,Generac dealer,33.2246,-117.3063,13,P2
ca-oceanside-q4,generator,generator shop,33.2246,-117.3063,13,P2
ca-lancaster-q0,generator,generator installation,34.6936,-118.1753,13,P1
ca-lancaster-q1,generator,generator dealer,34.6936,-118.1753,13,P1
ca-lancaster-q2,generator,standby generator installer,34.6936,-118.1753,13,P1
ca-lancaster-q3,generator,Generac dealer,34.6936,-118.1753,13,P2
ca-lancaster-q4,generator,generator shop,34.6936,-118.1753,13,P2
ca-salinas-q0,generator,generator installation,36.6902,-121.6338,13,P1
ca-salinas-q1,generator,generator dealer,36.6902,-121.6338,13,P1
ca-salinas-q2,generator,standby generator installer,36.6902,-121.6338,13,P1
ca-salinas-q3,generator,Generac dealer,36.6902,-121.6338,13,P2
ca-salinas-q4,generator,generator shop,36.6902,-121.6338,13,P2
ca-visalia-q0,generator,generator installation,36.328,-119.3285,13,P1
ca-visalia-q1,generator,generator dealer,36.328,-119.3285,13,P1
ca-visalia-q2,generator,standby generator installer,36.328,-119.3285,13,P1
ca-visalia-q3,generator,Generac dealer,36.328,-119.3285,13,P2
ca-visalia-q4,generator,generator shop,36.328,-119.3285,13,P2
ca-victorville-q0,generator,generator installation,34.5277,-117.3536,13,P1
ca-victorville-q1,generator,generator dealer,34.5277,-117.3536,13,P1
ca-victorville-q2,generator,standby generator installer,34.5277,-117.3536,13,P1
ca-victorville-q3,generator,Generac dealer,34.5277,-117.3536,13,P2
ca-victorville-q4,generator,generator shop,34.5277,-117.3536,13,P2
ca-fairfield-q0,generator,generator installation,38.2621,-122.0324,13,P1
ca-fairfield-q1,generator,generator dealer,38.2621,-122.0324,13,P1
ca-fairfield-q2,generator,standby generator installer,38.2621,-122.0324,13,P1
ca-fairfield-q3,generator,Generac dealer,38.2621,-122.0324,13,P2
ca-fairfield-q4,generator,generator shop,38.2621,-122.0324,13,P2
ca-menifee-q0,generator,generator installation,33.6899,-117.1844,13,P1
ca-menifee-q1,generator,generator dealer,33.6899,-117.1844,13,P1
ca-menifee-q2,generator,standby generator installer,33.6899,-117.1844,13,P1
ca-menifee-q3,generator,Generac dealer,33.6899,-117.1844,13,P2
ca-menifee-q4,generator,generator shop,33.6899,-117.1844,13,P2
ca-santa-maria-q0,generator,generator installation,34.9331,-120.4436,13,P1
ca-santa-maria-q1,generator,generator dealer,34.9331,-120.4436,13,P1
ca-santa-maria-q2,generator,standby generator installer,34.9331,-120.4436,13,P1
ca-santa-maria-q3,generator,Generac dealer,34.9331,-120.4436,13,P2
ca-santa-maria-q4,generator,generator shop,34.9331,-120.4436,13,P2
ca-chico-q0,generator,generator installation,39.759,-121.8177,13,P1
ca-chico-q1,generator,generator dealer,39.759,-121.8177,13,P1
ca-chico-q2,generator,standby generator installer,39.759,-121.8177,13,P1
ca-chico-q3,generator,Generac dealer,39.759,-121.8177,13,P2
ca-chico-q4,generator,generator shop,39.759,-121.8177,13,P2
ca-indio-q0,generator,generator installation,33.7316,-116.236,13,P1
ca-indio-q1,generator,generator dealer,33.7316,-116.236,13,P1
ca-indio-q2,generator,standby generator installer,33.7316,-116.236,13,P1
ca-indio-q3,generator,Generac dealer,33.7316,-116.236,13,P2
ca-indio-q4,generator,generator shop,33.7316,-116.236,13,P2
ca-redding-q0,generator,generator installation,40.5703,-122.3668,13,P1
ca-redding-q1,generator,generator dealer,40.5703,-122.3668,13,P1
ca-redding-q2,generator,standby generator installer,40.5703,-122.3668,13,P1
ca-redding-q3,generator,Generac dealer,40.5703,-122.3668,13,P2
ca-redding-q4,generator,generator shop,40.5703,-122.3668,13,P2
ca-el-centro-q0,generator,generator installation,32.7864,-115.5602,13,P1
ca-el-centro-q1,generator,generator dealer,32.7864,-115.5602,13,P1
ca-el-centro-q2,generator,standby generator installer,32.7864,-115.5602,13,P1
ca-el-centro-q3,generator,Generac dealer,32.7864,-115.5602,13,P2
ca-el-centro-q4,generator,generator shop,32.7864,-115.5602,13,P2
ca-el-paso-de-robles-paso-robles-q0,generator,generator installation,35.6285,-120.6504,13,P1
ca-el-paso-de-robles-paso-robles-q1,generator,generator dealer,35.6285,-120.6504,13,P1
ca-el-paso-de-robles-paso-robles-q2,generator,standby generator installer,35.6285,-120.6504,13,P1
ca-el-paso-de-robles-paso-robles-q3,generator,Generac dealer,35.6285,-120.6504,13,P2
ca-el-paso-de-robles-paso-robles-q4,generator,generator shop,35.6285,-120.6504,13,P2
ca-ridgecrest-q0,generator,generator installation,35.6285,-117.664,13,P1
ca-ridgecrest-q1,generator,generator dealer,35.6285,-117.664,13,P1
ca-ridgecrest-q2,generator,standby generator installer,35.6285,-117.664,13,P1
ca-ridgecrest-q3,generator,Generac dealer,35.6285,-117.664,13,P2
ca-ridgecrest-q4,generator,generator shop,35.6285,-117.664,13,P2
ca-eureka-q0,generator,generator installation,40.7976,-124.1542,13,P1
ca-eureka-q1,generator,generator dealer,40.7976,-124.1542,13,P1
ca-eureka-q2,generator,standby generator installer,40.7976,-124.1542,13,P1
ca-eureka-q3,generator,Generac dealer,40.7976,-124.1542,13,P2
ca-eureka-q4,generator,generator shop,40.7976,-124.1542,13,P2
ca-blythe-q0,generator,generator installation,33.6535,-114.6218,13,P1
ca-blythe-q1,generator,generator dealer,33.6535,-114.6218,13,P1
ca-blythe-q2,generator,standby generator installer,33.6535,-114.6218,13,P1
ca-blythe-q3,generator,Generac dealer,33.6535,-114.6218,13,P2
ca-blythe-q4,generator,generator shop,33.6535,-114.6218,13,P2
ca-ukiah-q0,generator,generator installation,39.1475,-123.2049,13,P1
ca-ukiah-q1,generator,generator dealer,39.1475,-123.2049,13,P1
ca-ukiah-q2,generator,standby generator installer,39.1475,-123.2049,13,P1
